time_seconds,voltage_raw
0.022626876831054688,1768.0
0.022626876831054688,1805.0
0.022626876831054688,1828.0
0.022626876831054688,1791.0
0.022626876831054688,1779.0
0.022626876831054688,1819.0
0.022626876831054688,1849.0
0.022626876831054688,1839.0
0.022626876831054688,1817.0
0.022626876831054688,1847.0
0.022626876831054688,1902.0
0.022626876831054688,1912.0
0.022626876831054688,1891.0
0.02463674545288086,1911.0
0.02463674545288086,1971.0
0.02463674545288086,1976.0
0.02463674545288086,1931.0
0.02463674545288086,1939.0
0.02463674545288086,1991.0
0.02463674545288086,2005.0
0.02463674545288086,1951.0
0.0262300968170166,1940.0
0.0262300968170166,1990.0
0.0262300968170166,2009.0
0.0262300968170166,1961.0
0.0262300968170166,1937.0
0.0262300968170166,1976.0
0.0262300968170166,2009.0
0.0262300968170166,1965.0
0.0262300968170166,1920.0
0.029234886169433594,1964.0
0.029234886169433594,2015.0
0.029234886169433594,1983.0
0.029234886169433594,1939.0
0.029234886169433594,1951.0
0.029234886169433594,2005.0
0.029234886169433594,1989.0
0.029234886169433594,1929.0
0.029234886169433594,1944.0
0.029234886169433594,2005.0
0.029234886169433594,2013.0
0.029234886169433594,1962.0
0.029234886169433594,1957.0
0.029234886169433594,2007.0
0.029234886169433594,2021.0
0.029234886169433594,1964.0
0.029234886169433594,1944.0
0.029234886169433594,1995.0
0.029234886169433594,2014.0
0.029234886169433594,1963.0
0.029234886169433594,1933.0
0.029234886169433594,1979.0
0.029234886169433594,2019.0
0.029234886169433594,1965.0
0.029234886169433594,1917.0
0.029234886169433594,1957.0
0.029234886169433594,2004.0
0.029234886169433594,1967.0
0.029234886169433594,1914.0
0.029234886169433594,1935.0
0.029234886169433594,1980.0
0.029234886169433594,1962.0
0.029234886169433594,1903.0
0.03655529022216797,1915.0
0.03655529022216797,1976.0
0.037172555923461914,1974.0
0.03886294364929199,1915.0
0.03886294364929199,1908.0
0.03886294364929199,1958.0
0.03886294364929199,1964.0
0.040883541107177734,1902.0
0.040883541107177734,1882.0
0.040883541107177734,1928.0
0.040883541107177734,1951.0
0.040883541107177734,1907.0
0.042934417724609375,1881.0
0.042934417724609375,1927.0
0.042934417724609375,1961.0
0.042934417724609375,1925.0
0.042934417724609375,1895.0
0.042934417724609375,1949.0
0.042934417724609375,2023.0
0.042934417724609375,2020.0
0.042934417724609375,1975.0
0.042934417724609375,2003.0
0.042934417724609375,2067.0
0.042934417724609375,2053.0
0.042934417724609375,1991.0
0.042934417724609375,1999.0
0.042934417724609375,2055.0
0.042934417724609375,2025.0
0.042934417724609375,1949.0
0.042934417724609375,1941.0
0.042934417724609375,1981.0
0.042934417724609375,1963.0
0.042934417724609375,1881.0
0.042934417724609375,1845.0
0.042934417724609375,1891.0
0.042934417724609375,1913.0
0.042934417724609375,1868.0
0.042934417724609375,1842.0
0.042934417724609375,1887.0
0.042934417724609375,1919.0
0.042934417724609375,1881.0
0.042934417724609375,1837.0
0.042934417724609375,1869.0
0.042934417724609375,1915.0
0.042934417724609375,1890.0
0.042934417724609375,1845.0
0.042934417724609375,1869.0
0.042934417724609375,1929.0
0.042934417724609375,1909.0
0.042934417724609375,1854.0
0.042934417724609375,1850.0
0.042934417724609375,1848.0
0.042934417724609375,1779.0
0.042934417724609375,1737.0
0.042934417724609375,1805.0
0.042934417724609375,1940.0
0.042934417724609375,2105.0
0.042934417724609375,2405.0
0.042934417724609375,2995.0
0.042934417724609375,3623.0
0.042934417724609375,3667.0
0.042934417724609375,3045.0
0.042934417724609375,2289.0
0.042934417724609375,1751.0
0.042934417724609375,1519.0
0.042934417724609375,1445.0
0.042934417724609375,1447.0
0.042934417724609375,1547.0
0.05266714096069336,1676.0
0.05266714096069336,1734.0
0.05266714096069336,1743.0
0.05266714096069336,1791.0
0.05266714096069336,1849.0
0.05266714096069336,1831.0
0.05266714096069336,1774.0
0.05370593070983887,1785.0
0.054036617279052734,1843.0
0.054036617279052734,1833.0
0.054036617279052734,1773.0
0.054036617279052734,1779.0
0.054036617279052734,1850.0
0.054036617279052734,1865.0
0.054036617279052734,1812.0
0.054036617279052734,1791.0
0.054036617279052734,1850.0
0.054036617279052734,1867.0
0.054036617279052734,1818.0
0.054036617279052734,1789.0
0.055944204330444336,1835.0
0.055944204330444336,1875.0
0.055944204330444336,1822.0
0.055944204330444336,1769.0
0.055944204330444336,1799.0
0.055944204330444336,1835.0
0.055944204330444336,1817.0
0.055944204330444336,1777.0
0.055944204330444336,1816.0
0.055944204330444336,1869.0
0.055944204330444336,1845.0
0.055944204330444336,1775.0
0.055944204330444336,1779.0
0.055944204330444336,1837.0
0.055944204330444336,1835.0
0.055944204330444336,1768.0
0.055944204330444336,1753.0
0.055944204330444336,1822.0
0.055944204330444336,1837.0
0.055944204330444336,1771.0
0.055944204330444336,1747.0
0.055944204330444336,1801.0
0.055944204330444336,1833.0
0.055944204330444336,1780.0
0.055944204330444336,1739.0
0.055944204330444336,1780.0
0.055944204330444336,1827.0
0.055944204330444336,1801.0
0.055944204330444336,1765.0
0.055944204330444336,1805.0
0.055944204330444336,1865.0
0.055944204330444336,1847.0
0.055944204330444336,1813.0
0.055944204330444336,1848.0
0.06115388870239258,1914.0
0.06115388870239258,1913.0
0.06115388870239258,1877.0
0.06115388870239258,1897.0
0.06115388870239258,1973.0
0.06115388870239258,1989.0
0.06115388870239258,1949.0
0.06115388870239258,1948.0
0.06115388870239258,2007.0
0.06115388870239258,2024.0
0.06115388870239258,1971.0
0.06115388870239258,1961.0
0.06115388870239258,2018.0
0.06115388870239258,2042.0
0.06115388870239258,1983.0
0.06115388870239258,1944.0
0.06115388870239258,1977.0
0.06115388870239258,2015.0
0.06115388870239258,1977.0
0.06115388870239258,1934.0
0.06115388870239258,1973.0
0.06115388870239258,2024.0
0.06115388870239258,1997.0
0.06115388870239258,1939.0
0.06115388870239258,1955.0
0.06115388870239258,2005.0
0.06115388870239258,1989.0
0.06115388870239258,1931.0
0.06115388870239258,1944.0
0.06115388870239258,2009.0
0.06115388870239258,2003.0
0.06115388870239258,1940.0
0.06115388870239258,1933.0
0.06115388870239258,1991.0
0.06115388870239258,2007.0
0.06115388870239258,1945.0
0.06115388870239258,1927.0
0.06115388870239258,1977.0
0.06115388870239258,1992.0
0.06115388870239258,1935.0
0.06115388870239258,1898.0
0.06115388870239258,1947.0
0.06115388870239258,1984.0
0.06115388870239258,1943.0
0.06115388870239258,1890.0
0.06115388870239258,1927.0
0.06115388870239258,1983.0
0.06923151016235352,1961.0
0.06923151016235352,1897.0
0.06923151016235352,1903.0
0.06923151016235352,1957.0
0.06923151016235352,1945.0
0.06923151016235352,1895.0
0.06923151016235352,1903.0
0.06923151016235352,1961.0
0.07118654251098633,1959.0
0.07118654251098633,1895.0
0.07118654251098633,1884.0
0.07118654251098633,1939.0
0.07118654251098633,1960.0
0.07118654251098633,1919.0
0.07118654251098633,1925.0
0.07118654251098633,2006.0
0.07118654251098633,2065.0
0.07118654251098633,2027.0
0.07118654251098633,1993.0
0.07118654251098633,2039.0
0.07118654251098633,2072.0
0.07118654251098633,2022.0
0.07118654251098633,1993.0
0.07118654251098633,2020.0
0.07118654251098633,2055.0
0.07118654251098633,1993.0
0.07118654251098633,1927.0
0.07118654251098633,1948.0
0.07118654251098633,1974.0
0.07118654251098633,1931.0
0.07118654251098633,1855.0
0.07118654251098633,1851.0
0.07118654251098633,1910.0
0.07118654251098633,1907.0
0.07118654251098633,1845.0
0.07118654251098633,1839.0
0.07118654251098633,1899.0
0.07118654251098633,1901.0
0.07118654251098633,1840.0
0.07118654251098633,1829.0
0.07118654251098633,1887.0
0.07118654251098633,1913.0
0.07118654251098633,1863.0
0.07118654251098633,1827.0
0.07118654251098633,1875.0
0.07118654251098633,1903.0
0.07118654251098633,1869.0
0.07727217674255371,1816.0
0.07727217674255371,1805.0
0.07727217674255371,1811.0
0.07727217674255371,1791.0
0.07727217674255371,1817.0
0.07727217674255371,1951.0
0.07727217674255371,2169.0
0.07727217674255371,2475.0
0.07727217674255371,2968.0
0.07727217674255371,3405.0
0.07727217674255371,3335.0
0.07727217674255371,2763.0
0.07727217674255371,2065.0
0.07727217674255371,1591.0
0.07727217674255371,1450.0
0.07727217674255371,1451.0
0.07727217674255371,1447.0
0.07727217674255371,1479.0
0.07727217674255371,1599.0
0.07727217674255371,1711.0
0.07727217674255371,1735.0
0.07727217674255371,1747.0
0.07727217674255371,1810.0
0.07727217674255371,1853.0
0.07727217674255371,1814.0
0.07727217674255371,1767.0
0.07727217674255371,1811.0
0.07727217674255371,1861.0
0.07727217674255371,1827.0
0.07727217674255371,1775.0
0.07727217674255371,1813.0
0.07727217674255371,1869.0
0.07727217674255371,1848.0
0.07727217674255371,1797.0
0.07727217674255371,1804.0
0.07727217674255371,1861.0
0.07727217674255371,1855.0
0.07727217674255371,1798.0
0.07727217674255371,1788.0
0.07727217674255371,1850.0
0.07727217674255371,1865.0
0.07727217674255371,1815.0
0.07727217674255371,1797.0
0.07727217674255371,1848.0
0.07727217674255371,1875.0
0.07727217674255371,1815.0
0.07727217674255371,1779.0
0.07727217674255371,1821.0
0.07727217674255371,1861.0
0.07727217674255371,1821.0
0.07727217674255371,1770.0
0.07727217674255371,1797.0
0.07727217674255371,1845.0
0.08546090126037598,1812.0
0.08546090126037598,1757.0
0.08546090126037598,1782.0
0.08546090126037598,1829.0
0.08546090126037598,1803.0
0.08546090126037598,1735.0
0.08546090126037598,1737.0
0.08546090126037598,1799.0
0.08546090126037598,1805.0
0.08546090126037598,1752.0
0.08546090126037598,1743.0
0.08546090126037598,1797.0
0.08546090126037598,1813.0
0.08546090126037598,1767.0
0.08546090126037598,1763.0
0.08546090126037598,1831.0
0.08838486671447754,1863.0
0.08838486671447754,1813.0
0.08838486671447754,1783.0
0.08838486671447754,1862.0
0.08838486671447754,1935.0
0.08838486671447754,1926.0
0.08838486671447754,1901.0
0.08838486671447754,1949.0
0.08838486671447754,2009.0
0.08838486671447754,1992.0
0.08838486671447754,1955.0
0.08838486671447754,1989.0
0.08838486671447754,2041.0
0.08838486671447754,2023.0
0.08838486671447754,1967.0
0.08838486671447754,1979.0
0.08838486671447754,2037.0
0.08838486671447754,2027.0
0.08838486671447754,1963.0
0.08838486671447754,1962.0
0.08838486671447754,2021.0
0.08838486671447754,2031.0
0.08838486671447754,1973.0
0.08838486671447754,1951.0
0.08838486671447754,1998.0
0.08838486671447754,2035.0
0.08838486671447754,1979.0
0.08838486671447754,1945.0
0.08838486671447754,1993.0
0.08838486671447754,2032.0
0.08838486671447754,1979.0
0.08838486671447754,1930.0
0.08838486671447754,1967.0
0.08838486671447754,2021.0
0.08838486671447754,1989.0
0.09383749961853027,1932.0
0.09383749961853027,1957.0
0.09383749961853027,2014.0
0.09383749961853027,2001.0
0.09459471702575684,1944.0
0.09459471702575684,1956.0
0.09459471702575684,2009.0
0.09459471702575684,2005.0
0.09459471702575684,1937.0
0.09459471702575684,1935.0
0.09459471702575684,1996.0
0.09459471702575684,2013.0
0.09459471702575684,1945.0
0.09459471702575684,1918.0
0.09459471702575684,1971.0
0.09459471702575684,1994.0
0.09459471702575684,1927.0
0.09459471702575684,1899.0
0.09459471702575684,1947.0
0.09459471702575684,1983.0
0.09459471702575684,1945.0
0.09459471702575684,1899.0
0.09459471702575684,1932.0
0.09459471702575684,1977.0
0.09459471702575684,1949.0
0.09459471702575684,1887.0
0.09459471702575684,1907.0
0.09459471702575684,1967.0
0.09459471702575684,1968.0
0.09459471702575684,1943.0
0.09459471702575684,1983.0
0.09459471702575684,2077.0
0.09459471702575684,2093.0
0.09459471702575684,2037.0
0.09459471702575684,2026.0
0.09459471702575684,2077.0
0.10963702201843262,2083.0
0.10963702201843262,2025.0
0.10963702201843262,1995.0
0.10963702201843262,2025.0
0.1254582405090332,2027.0
0.1254582405090332,1973.0
0.1254582405090332,1934.0
0.1254582405090332,1952.0
0.1415388584136963,1963.0
0.1415388584136963,1901.0
0.1415388584136963,1839.0
0.1415388584136963,1863.0
0.15730881690979004,1903.0
0.15730881690979004,1877.0
0.15730881690979004,1823.0
0.17314839363098145,1845.0
0.17314839363098145,1899.0
0.17314839363098145,1882.0
0.17314839363098145,1821.0
0.1888866424560547,1829.0
0.1888866424560547,1892.0
0.19468092918395996,1895.0
0.19468092918395996,1835.0
0.20466160774230957,1834.0
0.20466160774230957,1893.0
0.20466160774230957,1909.0
0.20466160774230957,1838.0
0.22072625160217285,1769.0
0.22072625160217285,1785.0
0.22072625160217285,1851.0
0.22072625160217285,1873.0
0.2367253303527832,1917.0
0.2367253303527832,2101.0
0.2367253303527832,2452.0
0.2367253303527832,2957.0
0.25265073776245117,3321.0
0.25356292724609375,3225.0
0.25356292724609375,2711.0
0.25356292724609375,1994.0
0.26846933364868164,1439.0
0.26846933364868164,1289.0
0.26846933364868164,1399.0
0.26846933364868164,1485.0
0.28432273864746094,1513.0
0.2864868640899658,1611.0
0.2864868640899658,1747.0
0.29498791694641113,1803.0
0.3001232147216797,1774.0
0.3049352169036865,1785.0
0.30841541290283203,1847.0
0.3131420612335205,1851.0
0.3171520233154297,1797.0
0.3209547996520996,1771.0
0.3209547996520996,1827.0
0.3209547996520996,1855.0
0.3332390785217285,1817.0
0.3332390785217285,1783.0
0.3332390785217285,1835.0
0.3332390785217285,1881.0
0.3491654396057129,1837.0
0.3491654396057129,1797.0
0.3491654396057129,1833.0
0.3491654396057129,1884.0
0.36501574516296387,1853.0
0.36501574516296387,1805.0
0.36501574516296387,1823.0
0.36501574516296387,1880.0
0.3807084560394287,1866.0
0.38272857666015625,1806.0
0.38272857666015625,1807.0
0.38272857666015625,1868.0
0.39670825004577637,1871.0
0.39670825004577637,1807.0
0.39670825004577637,1797.0
0.39670825004577637,1852.0
0.41288113594055176,1867.0
0.41288113594055176,1813.0
0.41288113594055176,1790.0
0.42456650733947754,1845.0
0.42859649658203125,1875.0
0.42859649658203125,1820.0
0.43637681007385254,1775.0
0.44074153900146484,1818.0
0.4439871311187744,1864.0
0.44884467124938965,1823.0
0.4507324695587158,1771.0
0.4507324695587158,1805.0
0.46002936363220215,1861.0
0.46002936363220215,1833.0
0.46002936363220215,1769.0
0.46002936363220215,1791.0
0.47605466842651367,1868.0
0.47605466842651367,1875.0
0.47605466842651367,1824.0
0.47605466842651367,1839.0
0.49221229553222656,1911.0
0.4958627223968506,1927.0
0.4958627223968506,1876.0
0.4958627223968506,1880.0
0.508018970489502,1959.0
0.5120487213134766,1994.0
0.5120487213134766,1959.0
0.5120487213134766,1952.0
0.5239226818084717,2013.0
0.5239226818084717,2045.0
0.5239226818084717,2004.0
0.5239226818084717,1971.0
0.5410346984863281,2010.0
0.5420706272125244,2057.0
0.5482537746429443,2019.0
0.5482537746429443,1967.0
0.5565922260284424,2004.0
0.5565922260284424,2059.0
0.564708948135376,2027.0
0.564708948135376,1973.0
0.5718109607696533,1991.0
0.5718109607696533,2044.0
0.5806195735931396,2028.0
0.5806195735931396,1964.0
0.5886440277099609,1964.0
0.5886440277099609,2023.0
0.596287727355957,2025.0
0.596287727355957,1967.0
0.596287727355957,1959.0
0.6051592826843262,2020.0
0.6126115322113037,2039.0
0.6126115322113037,1983.0
0.6126115322113037,1957.0
0.6126115322113037,2010.0
0.6285059452056885,2039.0
0.6285059452056885,1989.0
0.6285059452056885,1944.0
0.6285059452056885,1980.0
0.6442885398864746,2019.0
0.6442885398864746,1975.0
0.6442885398864746,1927.0
0.6442885398864746,1963.0
0.6602106094360352,2009.0
0.6619482040405273,1979.0
0.6619482040405273,1919.0
0.6619482040405273,1946.0
0.6763656139373779,2008.0
0.6763656139373779,1995.0
0.6763656139373779,1919.0
0.6763656139373779,1916.0
0.6924633979797363,1977.0
0.6963980197906494,1977.0
0.6963980197906494,1917.0
0.6963980197906494,1913.0
0.7085719108581543,1972.0
0.7085719108581543,1984.0
0.7085719108581543,1919.0
0.7085719108581543,1900.0
0.7247452735900879,1951.0
0.7288539409637451,1976.0
0.7288539409637451,1929.0
0.7288539409637451,1893.0
0.740694522857666,1938.0
0.740694522857666,1977.0
0.740694522857666,1939.0
0.740694522857666,1885.0
0.7568473815917969,1915.0
0.7568473815917969,1967.0
0.7568473815917969,1943.0
0.7568473815917969,1887.0
0.7727007865905762,1901.0
0.7727007865905762,1957.0
0.7727007865905762,1949.0
0.7727007865905762,1897.0
0.7884678840637207,1917.0
0.7884678840637207,2007.0
0.7968668937683105,2039.0
0.8008618354797363,2008.0
0.8044619560241699,2005.0
0.8044619560241699,2068.0
0.8044619560241699,2083.0
0.8044619560241699,2019.0
0.8204345703125,1992.0
0.8220100402832031,2037.0
0.8220100402832031,2053.0
0.8220100402832031,1967.0
0.8365752696990967,1917.0
0.8373732566833496,1972.0
0.8448700904846191,2011.0
0.8448700904846191,1938.0
0.8448700904846191,1853.0
0.8551504611968994,1874.0
0.8551504611968994,1914.0
0.8551504611968994,1882.0
0.8689432144165039,1823.0
0.8689432144165039,1851.0
0.8689432144165039,1913.0
0.8689432144165039,1891.0
0.8850796222686768,1819.0
0.8850796222686768,1821.0
0.8922111988067627,1885.0
0.8967504501342773,1891.0
0.9008116722106934,1832.0
0.9008116722106934,1826.0
0.9008116722106934,1880.0
0.9008116722106934,1897.0
0.9165816307067871,1845.0
0.9165816307067871,1807.0
0.9249911308288574,1822.0
0.9249911308288574,1807.0
0.9324240684509277,1769.0
0.9324240684509277,1791.0
0.9408071041107178,1883.0
0.9408071041107178,2007.0
0.9484868049621582,2157.0
0.9484868049621582,2544.0
0.9484868049621582,3139.0
0.9592759609222412,3379.0
0.9644250869750977,2975.0
0.9644250869750977,2259.0
0.972210168838501,1615.0
0.972210168838501,1327.0
0.980381965637207,1277.0
0.980381965637207,1322.0
0.980381965637207,1452.0
0.980381965637207,1630.0
0.9971091747283936,1722.0
0.9971091747283936,1723.0
0.9971091747283936,1750.0
1.0088293552398682,1817.0
1.011385202407837,1827.0
1.011385202407837,1764.0
1.011385202407837,1739.0
1.011385202407837,1801.0
1.0272352695465088,1833.0
1.0272352695465088,1789.0
1.0272352695465088,1755.0
1.0272352695465088,1799.0
1.0430257320404053,1843.0
1.0430257320404053,1816.0
1.0430257320404053,1776.0
1.0430257320404053,1816.0
1.0607292652130127,1864.0
1.0607292652130127,1829.0
1.0607292652130127,1769.0
1.071943998336792,1799.0
1.0768346786499023,1851.0
1.0768346786499023,1839.0
1.0768346786499023,1775.0
1.0768346786499023,1783.0
1.0907692909240723,1861.0
1.0907692909240723,1870.0
1.0973894596099854,1805.0
1.0973894596099854,1784.0
1.1086769104003906,1831.0
1.1086769104003906,1847.0
1.1086769104003906,1788.0
1.1086769104003906,1772.0
1.1225481033325195,1831.0
1.1285297870635986,1861.0
1.1285297870635986,1804.0
1.1285297870635986,1768.0
1.1384470462799072,1812.0
1.1384470462799072,1853.0
1.1384470462799072,1821.0
1.1384470462799072,1767.0
1.1544840335845947,1788.0
1.1544840335845947,1848.0
1.1544840335845947,1827.0
1.1544840335845947,1772.0
1.1701750755310059,1803.0
1.1701750755310059,1873.0
1.1701750755310059,1875.0
1.1701750755310059,1813.0
1.186333179473877,1827.0
1.186333179473877,1893.0
1.186333179473877,1907.0
1.1977019309997559,1869.0
1.2021191120147705,1869.0
1.2021191120147705,1935.0
1.2021191120147705,1961.0
1.2021191120147705,1913.0
1.217890977859497,1907.0
1.217890977859497,1979.0
1.217890977859497,2029.0
1.217890977859497,1991.0
1.234137773513794,1955.0
1.2380740642547607,1995.0
1.2380740642547607,2041.0
1.2380740642547607,2005.0
1.2503633499145508,1950.0
1.2503633499145508,1979.0
1.2503633499145508,2035.0
1.2503633499145508,2011.0
1.2665388584136963,1951.0
1.2665388584136963,1962.0
1.2665388584136963,2014.0
1.2665388584136963,2012.0
1.2823750972747803,1957.0
1.2890634536743164,1957.0
1.2890634536743164,2009.0
1.2976963520050049,2004.0
1.2976963520050049,1944.0
1.2976963520050049,1941.0
1.2976963520050049,2000.0
1.3135511875152588,2022.0
1.3143444061279297,1961.0
1.3143444061279297,1935.0
1.3143444061279297,1982.0
1.3295464515686035,2015.0
1.3295464515686035,1965.0
1.3295464515686035,1929.0
1.3295464515686035,1972.0
1.3295464515686035,2008.0
1.3478903770446777,1971.0
1.3478903770446777,1915.0
1.3539009094238281,1954.0
1.3539009094238281,2009.0
1.3624789714813232,1975.0
1.3691482543945312,1917.0
1.371746301651001,1931.0
1.371746301651001,1992.0
1.371746301651001,1982.0
1.371746301651001,1927.0
1.3868443965911865,1929.0
1.3868443965911865,1979.0
1.3868443965911865,1978.0
1.3981735706329346,1917.0
1.4030787944793701,1907.0
1.4030787944793701,1963.0
1.4030787944793701,1979.0
1.4030787944793701,1925.0
1.4191834926605225,1891.0
1.4191834926605225,1941.0
1.4191834926605225,1975.0
1.4191834926605225,1930.0
1.4348299503326416,1891.0
1.4348299503326416,1933.0
1.4348299503326416,1963.0
1.4348299503326416,1943.0
1.4507641792297363,1887.0
1.454174518585205,1909.0
1.454174518585205,1955.0
1.454174518585205,1929.0
1.4665703773498535,1875.0
1.4665703773498535,1898.0
1.4665703773498535,1963.0
1.4665703773498535,1951.0
1.4826080799102783,1887.0
1.4826080799102783,1884.0
1.4826080799102783,1941.0
1.4826080799102783,1947.0
1.4983344078063965,1883.0
1.4983344078063965,1870.0
1.5053164958953857,1925.0
1.5053164958953857,1941.0
1.5142271518707275,1887.0
1.5213236808776855,1865.0
1.5213236808776855,1912.0
1.5213236808776855,1955.0
1.5303447246551514,1899.0
1.5303447246551514,1856.0
1.5303447246551514,1895.0
1.5303447246551514,1945.0
1.5463261604309082,1911.0
1.5463261604309082,1867.0
1.5463261604309082,1900.0
1.5463261604309082,1951.0
1.562326431274414,1928.0
1.562326431274414,1869.0
1.562326431274414,1883.0
1.562326431274414,1947.0
1.5781705379486084,1944.0
1.5781705379486084,1895.0
1.5887064933776855,1910.0
1.5887064933776855,1992.0
1.593949794769287,2023.0
1.5988128185272217,1993.0
1.5988128185272217,1993.0
1.6100029945373535,2057.0
1.6100029945373535,2079.0
1.6100029945373535,2023.0
1.6212725639343262,1991.0
1.6212725639343262,2040.0
1.6260523796081543,2069.0
1.6260523796081543,1997.0
1.6260523796081543,1933.0
1.6260523796081543,1965.0
1.642146348953247,1995.0
1.642146348953247,1927.0
1.642146348953247,1845.0
1.642146348953247,1866.0
1.6581196784973145,1916.0
1.6581196784973145,1891.0
1.6581196784973145,1819.0
1.6581196784973145,1837.0
1.674004316329956,1895.0
1.674004316329956,1880.0
1.674004316329956,1820.0
1.674004316329956,1831.0
1.690345287322998,1894.0
1.690345287322998,1896.0
1.7012019157409668,1829.0
1.7012019157409668,1820.0
1.7082111835479736,1885.0
1.7082111835479736,1907.0
1.7082111835479736,1848.0
1.7213399410247803,1816.0
1.722397804260254,1835.0
1.722397804260254,1821.0
1.722397804260254,1785.0
1.7370424270629883,1811.0
1.7370424270629883,1885.0
1.7370424270629883,2001.0
1.7370424270629883,2159.0
1.753169298171997,2557.0
1.753169298171997,3162.0
1.753169298171997,3422.0
1.753169298171997,3026.0
1.7691898345947266,2281.0
1.7691898345947266,1611.0
1.7691898345947266,1322.0
1.7691898345947266,1293.0
1.785214900970459,1355.0
1.785214900970459,1502.0
1.7929563522338867,1693.0
1.7959766387939453,1784.0
1.8010599613189697,1775.0
1.804309606552124,1779.0
1.8060355186462402,1831.0
1.8131234645843506,1846.0
1.817138433456421,1787.0
1.817138433456421,1773.0
1.817138433456421,1836.0
1.817138433456421,1877.0
1.8328907489776611,1829.0
1.8328907489776611,1789.0
1.8328907489776611,1830.0
1.8328907489776611,1869.0
1.8487932682037354,1835.0
1.8543531894683838,1789.0
1.8548741340637207,1819.0
1.8548741340637207,1879.0
1.8648872375488281,1847.0
1.8648872375488281,1791.0
1.8648872375488281,1811.0
1.8648872375488281,1875.0
1.8808355331420898,1873.0
1.8835053443908691,1819.0
1.889129877090454,1817.0
1.889129877090454,1886.0
1.889129877090454,1891.0
1.9017934799194336,1827.0
1.9042840003967285,1812.0
1.9042840003967285,1871.0
1.913677453994751,1893.0
1.913677453994751,1835.0
1.913677453994751,1806.0
1.913677453994751,1851.0
1.9294235706329346,1883.0
1.9294235706329346,1837.0
1.9294235706329346,1804.0
1.9294235706329346,1847.0
1.9294235706329346,1893.0
1.945455551147461,1851.0
1.945455551147461,1803.0
1.945455551147461,1831.0
1.9612412452697754,1879.0
1.9612412452697754,1852.0
1.9612412452697754,1805.0
1.9612412452697754,1831.0
1.9770264625549316,1898.0
1.9770264625549316,1897.0
1.9770264625549316,1847.0
1.9770264625549316,1855.0
1.992948055267334,1932.0
1.992948055267334,1957.0
2.0014657974243164,1909.0
2.0014657974243164,1900.0
2.008899450302124,1965.0
2.008899450302124,2001.0
2.008899450302124,1961.0
2.008899450302124,1944.0
2.0247089862823486,2007.0
2.0247089862823486,2053.0
2.0247089862823486,2007.0
2.0247089862823486,1967.0
2.0403661727905273,2015.0
2.0403661727905273,2070.0
2.0403661727905273,2029.0
2.0403661727905273,1970.0
2.0562901496887207,1991.0
2.0562901496887207,2037.0
2.0562901496887207,2005.0
2.0562901496887207,1944.0
2.0724611282348633,1963.0
2.0724611282348633,2023.0
2.0724611282348633,2021.0
2.0724611282348633,1959.0
2.0885305404663086,1955.0
